VLASS1.2.ql.T14t19.J123824+123000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,189.473,12.9262,0.000215322,0.215322481,0.000383967,0.383966517,0.000437547,0.437547404
VLASS1.2.ql.T15t17.J124318+163000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,190.546,16.1486,0.000215322,0.215322481,0.000383967,0.383966517,0.000437547,0.437547404
VLASS1.1.ql.T17t19.J141155+253000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,212.658,26.0093,0.000119811,0.119811447,0.000303263,0.303262907,0.000399305,0.399304627
VLASS1.1.ql.T17t19.J141216+263000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,212.932,26.8275,4.43E-05,0.044287216,0.000318867,0.31886658,0.000447617,0.447617421
VLASS1.1.ql.T19t19.J142621+323000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,216.346,32.8987,0.000119811,0.119811447,0.000303263,0.303262907,0.000399305,0.399304627
VLASS1.1.ql.T19t19.J144513+323000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,221.504,32.2126,4.43E-05,0.044287216,0.000318867,0.31886658,0.000447617,0.447617421
VLASS1.1.ql.T26t12.J145246+623000.10.2048.v3.I.iter1.image.pbcor.tt0.subim.fits,222.448,62.5785,0.000119811,0.119811447,0.000303263,0.303262907,0.000399305,0.399304627
VLASS1.1.ql.T26t12.J150118+623000.10.2048.v3.I.iter1.image.pbcor.tt0.subim.fits,226.116,62.3901,4.43E-05,0.044287216,0.000318867,0.31886658,0.000447617,0.447617421
VLASS1.1.ql.T26t12.J155225+623000.10.2048.v3.I.iter1.image.pbcor.tt0.subim.fits,237.229,62.4145,0.000153745,0.153745028,0.000270613,0.27061326,0.000475207,0.475206972
VLASS1.1.ql.T26t13.J161222+613000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,242.505,61.5198,0.00040658,0.406579739,0.000356248,0.356247812,0.000352038,0.352038382
VLASS1.1.ql.T26t01.J010152+613000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,15.3368,61.3623,0.000501184,0.501184306,0.00041461,0.414609851,0.000364746,0.364745775
VLASS1.1.ql.T09t03.J013406-073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,23.8085,-7.2145,0.00049824,0.498240353,0.000603188,0.603187688,0.000427673,0.427673122
VLASS1.1.ql.T12t03.J014203+043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,25.8322,4.31836,0.000188185,0.188185157,0.000330015,0.330015001,0.000370246,0.37024648
VLASS1.1.ql.T14t04.J020203+133000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,30.0588,13.0443,0.000284474,0.284473978,0.000354196,0.354195668,0.000445683,0.445682739
VLASS1.1.ql.T10t06.J034600-013000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,56.848,-1.97339,0.000227466,0.227465742,0.000536145,0.536144696,0.000454252,0.454252393
VLASS1.1.ql.T25t04.J043358+583000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,67.8088,58.9683,9.14E-05,0.091420996,0.000222833,0.222832882,0.000346746,0.346746481
VLASS1.2.ql.T15t07.J044443+183000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,70.7354,18.9534,0.000518047,0.518046864,0.000349701,0.34970089,0.000407405,0.407405292
VLASS1.2.ql.T16t07.J044909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,71.8015,20.6359,0.00077403,0.774029821,0.000842922,0.842921619,0.000474801,0.474800712
VLASS1.1.ql.T12t08.J050603+043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,76.554,4.65717,0.001082826,1.082826325,0.000974636,0.974635885,0.000437749,0.43774927
VLASS1.1.ql.T09t09.J053406-073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,84.0008,-7.64756,0.000130082,0.130081896,0.00024498,0.244980447,0.000409409,0.409409015
VLASS1.1.ql.T13t09.J053820+113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,84.1602,11.2966,0.00023252,0.232520208,0.00026088,0.260880023,0.000369615,0.369615204
VLASS1.2.ql.T16t09.J062353+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,96.1746,23.4309,0.000123254,0.123254104,0.000245847,0.245847366,0.000380589,0.380588829
VLASS1.2.ql.T21t07.J063427+413000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,97.9614,41.4951,0.000719876,0.719875873,0.000637592,0.637592229,0.000382511,0.382510989
VLASS1.2.ql.T19t09.J070500+343000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,105.846,34.6982,0.000196534,0.19653435,0.000380675,0.38067518,0.000397701,0.397700645
VLASS1.1.ql.T12t12.J072601+053000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,111.855,5.209,0.000270405,0.270404829,0.000309126,0.309125553,0.000431885,0.43188482
VLASS1.1.ql.T11t12.J074602+033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,116.166,3.55056,0.000166262,0.166262074,0.00028584,0.285839787,0.000399539,0.39953873
VLASS1.2.ql.T21t08.J075909+413000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,119.554,41.3007,0.000241194,0.24119399,0.000275072,0.275072103,0.000404028,0.404028022
VLASS1.1.ql.T27t06.J083722+683000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,128.945,68.0668,0.000139785,0.13978533,0.000303036,0.303035855,0.000347399,0.347398516
VLASS1.1.ql.T29t04.J094728+763000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,146.704,76.0396,0.000165704,0.165704434,0.000352208,0.352207609,0.000394344,0.394343556
VLASS1.2.ql.T16t15.J105802+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,165.016,22.8317,0.000521097,0.521096906,0.000286056,0.286055889,0.000457856,0.457856127
VLASS1.2.ql.T19t14.J110530+353000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,165.831,35.948,0.000412078,0.41207832,0.000529188,0.529188266,0.000761916,0.761916145
VLASS1.2.ql.T21t12.J114022+423000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,175.433,42.7516,0.000384162,0.384161616,0.000402626,0.402625655,0.000367503,0.367503432
VLASS1.1.ql.T24t13.J121614+523000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,183.915,52.6524,0.000296784,0.296783901,0.000448279,0.448279294,0.000386091,0.386091103
VLASS1.2.ql.T13t19.J121820+113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,184.742,11.1269,0.000149313,0.149312817,0.000334196,0.334195923,0.000471484,0.471484188
VLASS1.2.ql.T22t14.J130847+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,197.549,47.7525,0.000161524,0.161524077,0.000272789,0.272788887,0.000388274,0.388273558
VLASS1.2.ql.T13t21.J133011+113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,202.34,11.4356,0.000140673,0.140672861,0.000267676,0.26767567,0.000472965,0.472965192
VLASS1.2.ql.T10t22.J140200-023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,210.26,-2.65228,0.002057213,2.057212625,0.000778113,0.778112648,0.000789543,0.789542782
VLASS1.2.ql.T22t15.J141947+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,214.342,45.4294,0.000315685,0.315685051,0.000661333,0.661332559,0.000365915,0.365915409
VLASS1.1.ql.T07t24.J153833-143000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,234.242,-14.1365,0.000287474,0.287474368,0.000369135,0.369135352,0.000410126,0.410125722
VLASS1.2.ql.T13t25.J161007+093000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,242.316,9.35303,9.31E-05,0.093116167,0.000292801,0.292801435,0.000411095,0.411094792
VLASS1.2.ql.T15t23.J164433+163000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits,251.556,16.476,0.000158604,0.158604452,0.000310437,0.310437478,0.000381313,0.381312507
VLASS1.2.ql.T09t26.J165802-043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,254.276,-4.35058,0.000343523,0.343523494,0.000489599,0.489598875,0.000389153,0.389152691
VLASS1.1.ql.T23t18.J170310+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,255.85,51.409,0.000762786,0.762786243,0.000368312,0.368311572,0.000370611,0.370611254
VLASS1.1.ql.T20t22.J171050+383000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,257.896,38.4426,0.000116002,0.116001535,0.000248364,0.248364419,0.000339704,0.339704478
VLASS1.2.ql.T15t24.J173343+163000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,263.471,16.9197,0.001438546,1.438546268,0.000730719,0.730718593,0.000423623,0.423622575
VLASS1.2.ql.T12t27.J175802+043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,269.449,4.73797,0.000186321,0.186321418,0.000302375,0.302375202,0.0004884,0.488399985
VLASS1.2.ql.T07t28.J180612-153000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,271.884,-15.9646,0.000190222,0.190222086,0.000378325,0.378325108,0.000639502,0.639502421
VLASS1.1.ql.T23t19.J181456+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,274.354,48.3675,0.000437119,0.437118604,0.000307754,0.307754403,0.000361525,0.361524566
VLASS1.1.ql.T21t19.J183356+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,277.993,40.6882,0.000264799,0.264799339,0.000321192,0.321192319,0.000418385,0.418385052
VLASS1.2.ql.T19t24.J183547+323000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,278.907,32.9949,0.001224753,1.224752845,0.000834703,0.834703485,0.000478086,0.47808571
VLASS1.2.ql.T16t26.J190824+203000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits,286.803,20.8756,0.000210066,0.210066348,0.000335628,0.335628085,0.000370024,0.370024308
VLASS1.1.ql.T12t29.J191804+053000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,289.228,5.16317,0.000451523,0.451522562,0.000372219,0.372219003,0.000406257,0.406257214
VLASS1.1.ql.T06t32.J205433-163000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,313.136,-16.9746,0.00021114,0.21113965,0.000391526,0.391525552,0.000506133,0.506132977
VLASS1.1.ql.T08t32.J205816-103000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,314.194,-10.4534,0.000216106,0.21610635,0.000357733,0.35773272,0.000441487,0.441486717
VLASS1.2.ql.T06t34.J220206-193000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,330.508,-19.4828,0.000164009,0.164009475,0.000375626,0.375625709,0.000621256,0.621256409
VLASS1.1.ql.T11t34.J220200+013000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,330.541,1.39903,0.000141623,0.141623101,0.000369492,0.369491845,0.000505855,0.505854776
VLASS1.1.ql.T09t34.J221001-043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,332.423,-4.64083,0.000447874,0.447873659,0.000285898,0.285898369,0.000424029,0.424029047
VLASS1.1.ql.T05t08.J050750-213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,77.1139,-21.0291,0.00406608,4.066080137,0.003256107,3.256106769,0.000462632,0.462632122
